Time,X,Y,Z
1519407377.67,3.07648563385,2.0243601799,9.06690883636
1519407377.72,3.06565332413,2.01925182343,9.11477088928
1519407377.77,3.05372309685,1.99057984352,9.10871219635
1519407377.82,3.06211924553,2.01345133781,9.08784484863
1519407377.87,3.06930041313,1.98360729218,9.07830810547
1519407377.92,3.12066841125,1.98728179932,9.06556987762
1519407377.98,3.09193539619,2.02886891365,9.10787010193
1519407378.03,3.04885053635,2.02730250359,9.16270828247
1519407378.07,3.07058238983,2.06887578964,9.02980136871
1519407378.12,3.06326937675,2.01687502861,9.11241149902
1519407378.18,3.03954720497,2.05575585365,9.02381420135
1519407378.21,3.09082102776,2.05070185661,9.06360626221
1519407378.26,3.06927323341,2.01221585274,9.09369277954
1519407378.31,3.06812524796,2.02315592766,9.06805515289
1519407378.37,3.11461210251,2.03839969635,9.11381816864
1519407378.41,3.09801435471,1.98023056984,9.04678249359
1519407378.47,3.05620336533,2.02322673798,9.05751609802
1519407378.51,3.05014705658,2.00017428398,9.10526371002
1519407378.57,3.09559082985,1.98488175869,9.06667709351
1519407378.61,3.06683278084,2.00244832039,9.12283992767
1519407378.67,3.05271553993,2.01879644394,9.00488948822
1519407378.71,3.08241438866,2.03736162186,9.09038066864
1519407378.76,3.06452846527,1.93098556995,9.07560634613
1519407378.82,3.03819417953,2.03960466385,9.1125202179
1519407378.87,3.07407665253,2.06016993523,9.07883262634
1519407378.91,3.0560631752,2.05858802795,9.136054039
1519407378.97,3.06577682495,2.0316798687,9.04590320587
1519407379.02,3.12321543694,1.90414023399,8.97619533539
1519407379.07,3.08008050919,2.02560329437,9.05991172791
1519407379.11,3.03338432312,2.05383443832,9.13130664825
1519407379.17,3.05501151085,2.01007556915,9.05625534058
1519407379.21,3.06937599182,2.00422811508,9.03637504578
1519407379.26,3.06934022903,2.03160881996,9.05642700195
1519407379.33,3.10731387138,1.96731340885,9.18811988831
1519407379.36,3.05145454407,2.04964780807,9.04249286652
1519407379.41,3.04430246353,2.05089187622,9.03547668457
1519407379.46,3.05143141747,2.06152415276,9.05542850494
1519407379.51,3.0657119751,1.98717212677,9.08183193207
1519407379.56,3.02161955833,2.02698206902,9.03293800354
1519407379.61,3.12296843529,2.01566195488,9.11484909058
1519407379.66,3.11233091354,2.00650167465,9.05399799347
1519407379.71,3.11830949783,2.02208518982,9.04943943024
1519407379.76,3.08362722397,2.06734013557,9.08006668091
1519407379.81,3.07294130325,2.00536131859,9.04573822021
1519407379.86,3.09200024605,2.05303931236,9.07180404663
1519407379.91,3.00955533981,1.98823535442,9.10160541534
1519407379.96,3.07659864426,1.99607479572,9.00361156464
1519407380.02,3.02130961418,2.09639668465,9.206366539
1519407380.06,3.04537725449,2.09709835052,9.10240364075
1519407380.11,3.06219887733,2.02092862129,9.04348659515
1519407380.17,3.08725762367,2.03043603897,9.05294513702
1519407380.2,3.03357696533,2.05336332321,9.02378749847
1519407380.26,3.12663650513,2.01359272003,9.0669260025
1519407380.3,3.0812599659,2.01358532906,9.0680141449
1519407380.35,3.13973760605,2.003895998,9.08558273315
1519407380.41,3.08728480339,1.98029386997,9.03741455078
1519407380.46,3.11225962639,2.01580381393,9.09379386902
1519407380.5,3.05622220039,1.96826791763,9.04662704468
1519407380.56,3.0919919014,2.01352977753,9.076212883
1519407380.61,3.10642743111,1.96727633476,9.01632595062
1519407380.65,3.07894301414,1.9707865715,9.02798652649
1519407380.71,3.09557199478,2.02907395363,9.0774936676
1519407380.75,3.07523941994,2.02177023888,9.09610557556
1519407380.8,3.01318788528,2.05422091484,9.07400989532
1519407380.86,3.09689378738,1.96734726429,9.00578975677
1519407380.9,3.10875272751,2.01489210129,9.05171012878
1519407380.96,3.06696033478,1.96704018116,9.05131244659
1519407381.01,3.15178704262,1.91936862469,9.02426433563
1519407381.06,3.08595252037,2.00250339508,9.11469364166
1519407381.1,3.07894515991,2.01266503334,9.02710056305
1519407381.16,3.07656526566,2.02226686478,9.02248573303
1519407381.2,3.06576633453,2.04599618912,9.05184364319
1519407381.25,3.01549839973,2.01325488091,9.11697673798
1519407381.3,3.07166957855,2.03019142151,9.08914375305
1519407381.35,3.04771733284,2.06820583344,9.12909221649
1519407381.4,3.06812524796,2.04468941689,9.06820011139
1519407381.45,3.08852696419,1.97090482712,9.01047420502
1519407381.5,3.10275936127,2.030356884,9.06465911865
1519407381.55,3.09683513641,1.99105250835,9.0386724472
1519407381.6,3.08845162392,2.01608037949,9.05285072327
1519407381.65,3.02751851082,1.9848433733,9.07239818573
1519407381.7,3.05976891518,2.00880813599,9.06677436829
1519407381.75,3.10395359993,2.04590892792,9.06476593018
1519407381.8,3.06437563896,2.00936603546,9.16144752502
1519407381.85,3.08596515656,2.04083204269,9.10793972015
1519407381.9,3.05859351158,2.04237556458,9.05648040771
1519407381.95,3.14211726189,2.00386428833,9.09026145935
1519407382.01,3.08598184586,1.99423956871,9.09827709198
1519407382.05,3.08952403069,2.02997851372,9.12072849274
1519407382.1,3.09796833992,1.98962748051,9.07255649567
1519407382.16,3.094363451,2.01705598831,9.08558940887
1519407382.2,3.06689143181,1.98352849483,9.08998966217
1519407382.25,3.07898902893,2.00924158096,9.00253582001
1519407382.29,3.07639765739,1.937895298,9.1154088974
1519407382.34,3.03700399399,2.09106135368,9.11052894592
1519407382.39,3.00604224205,2.0590775013,9.06351089478
1519407382.45,3.10164690018,1.91103446484,9.01827430725
1519407382.5,3.07889270782,2.00529026985,9.05626583099
1519407382.54,3.1051223278,2.02428102493,9.07864665985
1519407382.59,3.09430265427,2.01802325249,9.11948776245
1519407382.65,3.10037136078,1.96934580803,9.06424331665
1519407382.69,3.11461639404,1.96424508095,9.11098098755
1519407382.74,3.08246040344,2.00882363319,9.06447696686
1519407382.79,3.0872387886,1.9777276516,9.06310749054
1519407382.85,3.07889270782,1.98614919186,9.05613708496
1519407382.9,3.06453466415,2.03508734703,9.07280349731
1519407382.95,3.10282635689,1.98634600639,9.02696609497
1519407383.0,3.06096506119,2.00522756577,9.06558418274
1519407383.05,3.10275936127,1.99446797371,9.06441688538
1519407383.09,3.10999488831,1.91936910152,9.02418899536
1519407383.15,3.09092760086,1.98291480541,9.00354766846
1519407383.19,3.09201693535,1.99926877022,9.06209278107
1519407383.24,3.03349113464,1.98006570339,9.07120704651
1519407383.29,3.07522678375,1.99899303913,9.10296344757
1519407383.34,3.02757930756,2.04249429703,9.03889560699
1519407383.39,3.05263376236,2.03404116631,9.05057048798
1519407383.44,3.04421663284,2.03501677513,9.08328437805
1519407383.49,3.13021874428,1.97052562237,9.06664180756
1519407383.54,3.08486294746,2.03041219711,9.05644607544
1519407383.59,3.09207558632,2.00188207626,9.02938747406
1519407383.64,3.06820702553,1.94331157207,9.02193832397
1519407383.69,3.11720752716,2.01166510582,8.99794578552
1519407383.74,3.09087324142,1.95878374577,9.03376960754
1519407383.79,3.09561395645,2.02564263344,9.0540971756
1519407383.84,3.08604478836,2.00165367126,9.06326675415
1519407383.89,3.08965396881,2.0137193203,9.04816150665
1519407383.95,3.08356642723,1.98815560341,9.11342334747
1519407384.0,3.08135008812,1.99837243557,9.01765918732
1519407384.04,3.09914183617,2.00749325752,9.08436584473
1519407384.09,3.1505510807,1.95988512039,9.04790782928
1519407384.15,3.0728764534,2.01947236061,9.08206272125
1519407384.19,3.13388061523,2.00073289871,9.02244377136
1519407384.24,3.05611562729,2.04203653336,9.10672664642
1519407384.28,3.09794950485,2.00750112534,9.08319568634
1519407384.34,3.10874867439,2.00291323662,9.05396747589
1519407384.38,3.08481478691,1.99194920063,9.08306694031
1519407384.44,3.02032089233,1.99548411369,9.09115600586
1519407384.48,3.04175114632,2.08377313614,9.1268491745
1519407384.53,3.10384058952,2.02873492241,9.12775802612
1519407384.58,3.11357307434,2.01027202606,9.02714633942
1519407384.64,3.09556984901,2.01471066475,9.07856464386
1519407384.69,3.0562286377,1.99939537048,9.04333114624
1519407384.73,3.09787011147,1.92226421833,9.12702846527
1519407384.78,3.08843684196,1.93706929684,9.06049823761
1519407384.84,3.09317970276,2.01231002808,9.07971191406
1519407384.88,3.08367729187,2.04001426697,9.05183506012
1519407384.94,3.08733487129,1.96493148804,9.00926399231
1519407384.99,3.08616828918,1.98178195953,8.99418258667
1519407385.04,3.08476877213,2.04321694374,9.10912322998
1519407385.08,3.07888031006,1.99208331108,9.06318950653
1519407385.14,3.13974380493,1.98836779594,9.08197307587
1519407385.18,3.06918525696,2.02624034882,9.14287185669
1519407385.23,3.05982136726,2.00541687012,9.03753471375
1519407385.28,3.11109685898,2.00395917892,9.07618236542
1519407385.33,3.06939053535,2.05931329727,9.02856636047
1519407385.38,3.03832173347,2.05204868317,9.04131793976
1519407385.44,3.08841395378,2.00517201424,9.07381343842
1519407385.48,3.07529377937,1.99685263634,9.06555271149
1519407385.53,3.08724498749,2.00885510445,9.0598115921
1519407385.58,3.08963704109,1.97058951855,9.05722045898
1519407385.63,3.06456398964,2.03759050369,9.05645847321
1519407385.68,3.09318161011,2.02308440208,9.07861709595
1519407385.73,3.17688941956,1.93502259254,9.00922203064
1519407385.78,3.1124522686,1.93757367134,8.98575115204
1519407385.83,3.08842229843,2.00400710106,9.06913089752
1519407385.88,3.10522699356,2.03663825989,9.02029705048
1519407385.94,3.11225962639,2.02776670456,9.09387493134
1519407385.99,3.07755637169,2.03705430031,9.13594722748
1519407386.03,3.03232192993,2.01963829994,9.05744838715
1519407386.08,3.0274746418,2.05884861946,9.09743881226
1519407386.14,3.02033543587,2.08047628403,9.08354854584
1519407386.18,3.11121606827,2.08216810226,9.01009750366
1519407386.23,3.03950738907,2.04005408287,9.04591274261
1519407386.27,3.09202742577,1.99452316761,9.0562171936
1519407386.33,3.11947417259,2.05068588257,9.06599521637
1519407386.37,3.00362682343,1.95250415802,9.0779800415
1519407386.43,3.09914803505,1.99076867104,9.08074569702
1519407386.47,3.10400390625,2.01858305931,9.03653430939
1519407386.53,3.08721137047,2.04222559929,9.07873535156
1519407386.58,3.04299139977,2.07916164398,9.10111045837
1519407386.63,3.03823804855,2.0421628952,9.08799648285
1519407386.68,3.11229729652,2.02073073387,9.07279205322
1519407386.73,3.10507011414,2.06116890907,9.10811138153
1519407386.77,3.11945533752,2.02549242973,9.0763425827
1519407386.83,3.05737447739,1.97648441792,9.07005786896
1519407386.87,3.10035872459,2.02911329269,9.07165813446
1519407386.93,3.07525396347,2.01225495338,9.0878610611
1519407386.98,3.09671163559,2.00135374069,9.10769271851
1519407387.03,3.10037136078,1.91670846939,9.06388759613
1519407387.07,3.1088218689,1.92782199383,9.01255702972
1519407387.14,3.08359789848,2.0086107254,9.09603214264
1519407387.17,3.0872323513,2.04350090027,9.06705760956
1519407387.22,3.10275101662,2.02554011345,9.06930160522
1519407387.27,3.07649207115,2.02916884422,9.0634355545
1519407387.32,3.08721351624,1.9752407074,9.0771150589
1519407387.37,3.0705280304,2.00287413597,9.05974197388
1519407387.43,3.05496144295,2.03381252289,9.08446407318
1519407387.47,3.07288694382,1.9740524292,9.07591247559
1519407387.52,3.11221981049,1.98335433006,9.11577987671
1519407387.57,3.07884883881,2.0027320385,9.08079051971
1519407387.62,3.06334877014,2.01717472076,9.0680065155
1519407387.67,3.08373379707,2.0103199482,9.02008056641
1519407387.72,3.00599813461,1.98952615261,9.08758354187
1519407387.77,3.08003020287,2.04455494881,9.08808708191
1519407387.82,3.08959102631,1.95486414433,9.08282470703
1519407387.87,3.05847215652,2.02038455009,9.12411499023
1519407387.92,3.06810641289,2.03026270866,9.07861995697
1519407387.98,3.11484646797,1.98186039925,8.98254680634
1519407388.02,3.08015155792,1.99237501621,9.01995277405
1519407388.07,3.0728931427,2.01235747337,9.07266521454
1519407388.13,3.05996155739,2.04781532288,8.95952033997
1519407388.17,3.04774236679,2.03600025177,9.1148519516
1519407388.22,3.10627675056,2.00140118599,9.10069847107
1519407388.26,3.0404522419,1.98647844791,9.18462276459
1519407388.32,3.06208157539,1.9176056385,9.10823535919
1519407388.37,3.09791612625,1.96550428867,9.10161018372
1519407388.42,3.09678483009,2.02555584908,9.06695365906
1519407388.47,3.10524392128,1.91587483883,9.01013278961
1519407388.52,3.07655692101,1.95643877983,9.02671718597
1519407388.56,3.08481907845,2.03024673462,9.08098697662
1519407388.61,3.03222990036,2.04082465172,9.10901260376
1519407388.66,3.04782605171,2.00999712944,9.06793022156
1519407388.71,3.05267572403,2.03180599213,9.02718257904
1519407388.76,3.0657916069,2.01977229118,9.03764247894
1519407388.81,3.06344103813,2.02111005783,9.01661205292
1519407388.86,3.10511612892,1.99793863297,9.08197498322
1519407388.92,3.10741019249,2.0370619297,9.1348323822
1519407388.97,3.0932507515,2.01855921745,9.04002094269
1519407389.02,3.07288074493,1.98958039284,9.07952308655
1519407389.06,3.07647109032,2.02550077438,9.07509708405
1519407389.12,3.07279062271,1.97608208656,9.12968349457
1519407389.16,3.08013916016,2.03060936928,9.02722358704
1519407389.21,3.06094408035,2.00395202637,9.07726192474
1519407389.28,3.07765889168,2.0230846405,9.07858943939
1519407389.31,3.1267118454,1.99832475185,9.02475166321
1519407389.36,3.07408928871,1.99800980091,9.0714006424
1519407389.42,3.11227846146,1.99194872379,9.0831155777
1519407389.46,3.10284519196,2.03426933289,9.01677131653
1519407389.51,3.07654857635,2.0030632019,9.03170585632
1519407389.56,3.08131241798,2.03172683716,9.03891944885
1519407389.61,3.08600711823,2.03261590004,9.0845117569
1519407389.66,3.07169485092,2.00396752357,9.07494354248
1519407389.71,3.0800113678,2.00979161263,9.09837055206
1519407389.76,3.08250427246,1.98625957966,9.03978347778
1519407389.81,3.10399961472,1.99464142323,9.0387096405
1519407389.86,3.11117839813,1.98273324966,9.03046226501
1519407389.92,3.06342434883,1.9995136261,9.02581596375
1519407389.97,3.11237072945,1.98152923584,9.03162479401
1519407390.01,3.1039493084,1.96813333035,9.06657886505
1519407390.06,3.08961629868,1.99204385281,9.06905174255
1519407390.12,3.09559297562,1.95139336586,9.06528282166
1519407390.16,3.09074354172,2.02050232887,9.10664367676
1519407390.21,3.10025620461,2.01915669441,9.12885475159
1519407390.26,3.01895499229,2.07140040398,9.18749523163
1519407390.31,3.10634374619,2.02199077606,9.06344032288
1519407390.36,3.11355829239,1.92767214775,9.0347700119
1519407390.41,3.04896998405,2.03971505165,9.09617996216
1519407390.46,3.07642292976,2.02531957626,9.10197544098
1519407390.51,3.08128929138,1.98857343197,9.0514831543
1519407390.56,3.07760047913,2.00013446808,9.11115646362
1519407390.6,3.09199404716,2.01114487648,9.07502841949
1519407390.65,3.08242893219,2.02425765991,9.08211231232
1519407390.7,3.05611753464,2.02290344238,9.105427742
1519407390.75,3.10269451141,1.98465311527,9.10057926178
1519407390.81,3.09920859337,1.98621201515,9.04682445526
1519407390.85,3.08010554314,2.04842805862,9.04604244232
1519407390.91,3.09440946579,2.01962184906,9.05989742279
1519407390.97,3.08365011215,2.03393054008,9.06698608398
1519407391.01,3.09441995621,2.01607227325,9.0540304184
1519407391.05,3.08120155334,2.01695370674,9.10075855255
1519407391.11,3.0729329586,2.03404092789,9.0506067276
1519407391.15,3.06936335564,2.00418066978,9.04338645935
1519407391.2,3.09560751915,2.01963758469,9.05756187439
1519407391.25,3.08843064308,2.01480555534,9.06452846527
1519407391.3,3.10022687912,2.00110149384,9.14509391785
1519407391.35,3.07292032242,2.00169301033,9.05740070343
1519407391.41,3.11101722717,2.00126671791,9.12057304382
1519407391.45,3.12302303314,1.97997796535,9.08422279358
1519407391.5,3.07893872261,2.0126414299,9.03060626984
1519407391.55,3.10872340202,1.98248112202,9.06785297394
1519407391.6,3.08953046799,1.98932802677,9.11694812775
1519407391.65,3.08603215218,2.01596212387,9.0703754425
1519407391.7,3.05372524261,2.01092457771,9.10768032074
1519407391.75,3.09677863121,2.00399899483,9.07031345367
1519407391.8,3.10021853447,1.98671424389,9.14967155457
1519407391.85,3.1134159565,2.02044701576,9.11486434937
1519407391.91,3.06327772141,2.00494360924,9.10765743256
1519407391.96,3.09688544273,2.03909373283,9.01094913483
1519407392.0,3.08957433701,2.03854203224,9.09273910522
1519407392.05,3.08005738258,2.03269457817,9.07281494141
1519407392.11,3.0621213913,2.02901148796,9.08678150177
1519407392.15,3.11954116821,2.02820825577,9.02844619751
1519407392.2,3.09199619293,1.99799382687,9.07377147675
1519407392.25,3.12075209618,2.02109360695,9.01905155182
1519407392.3,3.13267803192,1.98156046867,9.02698707581
1519407392.35,3.06092739105,1.98714053631,9.08649730682
1519407392.4,3.09565997124,2.00308656693,9.02823448181
1519407392.44,3.06813383102,2.00763559341,9.06327533722
1519407392.49,3.1099216938,1.99685239792,9.06561470032
1519407392.54,3.09325909615,1.96236503124,9.03496742249
1519407392.6,3.05370020866,2.04073762894,9.12190532684
1519407392.65,3.11463308334,2.04087114334,9.10214805603
1519407392.7,3.13858532906,1.97175359726,9.06198978424
1519407392.74,3.0836083889,1.99429476261,9.09009170532
1519407392.8,3.08597564697,2.0360865593,9.10206508636
1519407392.84,3.04542326927,2.09727168083,9.07669448853
1519407392.9,3.02988600731,2.06730937958,9.0846452713
1519407392.96,3.0634367466,1.99118697643,9.01874732971
1519407393.0,3.1076028347,2.04974985123,9.02740192413
1519407393.04,3.07412290573,1.97421014309,9.05254173279
1519407393.1,3.0789744854,1.98406434059,9.01054573059
1519407393.14,3.06325268745,2.01681184769,9.12176036835
1519407393.19,3.11944699287,1.99435734749,9.08080673218
1519407393.24,3.10032534599,1.98233139515,9.09004116058
1519407393.29,3.06219053268,2.02209377289,9.04816913605
1519407393.34,3.09680151939,1.98853385448,9.05735492706
1519407393.39,3.04775285721,2.02766513824,9.10895252228
1519407393.44,3.08727002144,1.99100542068,9.04566764832
1519407393.49,3.081356287,2.03069615364,9.01437091827
1519407393.54,3.11711549759,1.98858880997,9.04921150208
1519407393.59,3.07769656181,2.02322649956,9.057554245
1519407393.64,3.06566810608,2.03485870361,9.10669517517
1519407393.69,3.07167816162,1.99194133282,9.08421134949
1519407393.74,3.12427973747,2.00055193901,9.04930496216
1519407393.79,3.11346411705,1.93688774109,9.08742046356
1519407393.84,3.08001565933,1.96315145493,9.09571838379
1519407393.89,3.10161137581,2.00181889534,9.03875350952
1519407393.95,3.05743932724,2.00783276558,9.03404140472
1519407393.99,3.0621213913,1.98355209827,9.08647537231
1519407394.04,3.08126211166,2.02555608749,9.06692504883
1519407394.1,3.08730363846,2.01146841049,9.02710723877
1519407394.14,3.04313778877,2.03545045853,9.01900959015
1519407394.19,3.05261492729,2.04234409332,9.06114387512
1519407394.24,3.07879853249,2.05398368835,9.10918521881
1519407394.29,3.10033369064,1.98116672039,9.08535861969
1519407394.34,3.06094837189,2.01114535332,9.07497310638
1519407394.39,3.08497405052,2.00570821762,8.99434185028
1519407394.44,3.10150671005,1.98467683792,9.09707069397
1519407394.49,3.07881522179,2.0109796524,9.0995464325
1519407394.53,3.0728430748,2.05403900146,9.10099411011
1519407394.59,3.09675145149,2.02542972565,9.08565044403
1519407394.63,3.07165074348,2.01815748215,9.09958171844
1519407394.69,3.10035252571,2.005163908,9.07500267029
1519407394.74,3.11719918251,2.02479338646,9.00270938873
1519407394.79,3.05734944344,2.01826024055,9.0843629837
1519407394.83,3.07182455063,2.02359724045,9.00261974335
1519407394.89,3.06208372116,1.97144711018,9.10742950439
1519407394.94,3.08489441872,1.97550094128,9.03854560852
1519407394.99,3.0836083889,1.97036874294,9.08993053436
1519407395.03,3.08964347839,1.9957357645,9.05388450623
1519407395.1,3.1073577404,2.01293849945,9.16388607025
1519407395.13,3.06334042549,1.98364675045,9.07245349884
1519407395.18,3.09316277504,2.02062058449,9.08911705017
1519407395.23,3.08124113083,1.99317741394,9.07839393616
1519407395.28,3.0979411602,2.04933977127,9.08815193176
1519407395.33,3.07170939445,2.00282669067,9.0667552948
1519407395.39,3.13261723518,1.988509655,9.06092453003
1519407395.43,3.07055521011,2.13935470581,9.04547023773
1519407395.48,3.09195637703,2.06842589378,9.09645080566
1519407395.53,3.1338031292,2.00283384323,9.06569766998
1519407395.58,3.11233305931,1.95267617702,9.05246543884
1519407395.63,3.13145256042,1.96469426155,9.04440116882
1519407395.68,3.11227011681,1.93928015232,9.08743476868
1519407395.73,3.14593601227,1.97125899792,8.95798969269
1519407395.78,3.06928157806,2.03976202011,9.08920383453
1519407395.83,3.103972435,2.01607227325,9.05404758453
1519407395.89,3.07410812378,1.99808073044,9.06088447571
1519407395.94,3.12903928757,2.00048875809,9.05866241455
1519407395.98,3.04662799835,2.02672958374,9.07037734985
1519407396.03,3.03704810143,2.00987887383,9.08543872833
1519407396.09,3.0371632576,2.00911593437,9.02115821838
1519407396.13,3.11475872993,1.98033285141,9.03162097931
1519407396.18,3.05019330978,1.99197340012,9.07949829102
1519407396.23,3.07884669304,2.01349067688,9.08203315735
1519407396.28,3.08842849731,2.01599359512,9.06570529938
1519407396.33,3.09442210197,1.99335062504,9.05270767212
1519407396.38,3.18637537956,1.9311811924,9.04660987854
1519407396.43,3.09202122688,1.9873213768,9.05967521667
1519407396.48,3.11111354828,2.0674264431,9.06726169586
1519407396.53,3.06466245651,1.98412764072,9.00117206573
1519407396.57,3.09436750412,2.04458642006,9.08343887329
1519407396.63,3.04419159889,2.03970718384,9.09733963013
1519407396.68,3.12551379204,2.03180527687,9.02731323242
1519407396.72,3.07897853851,2.03312826157,9.0085401535
1519407396.78,3.08139610291,2.01888275146,8.99208641052
1519407396.82,3.08484625816,1.97651576996,9.06543254852
1519407396.88,3.05261707306,2.01364064217,9.0597820282
1519407396.93,3.11592340469,2.00893354416,9.04817676544
1519407396.98,3.11593174934,2.01973199844,9.04357528687
1519407397.02,3.02161741257,2.01620721817,9.03403282166
1519407397.09,3.09567046165,1.98996651173,9.02230262756
1519407397.12,3.07175970078,2.0089969635,9.03874874115
1519407397.17,3.11345791817,1.99667859077,9.09133052826
1519407397.22,3.09082102776,1.97772741318,9.06311416626
1519407397.27,3.07053017616,2.00048947334,9.05855751038
1519407397.32,3.07760882378,1.99538099766,9.10645008087
1519407397.38,3.08238697052,2.01213669777,9.10540294647
1519407397.42,3.05969357491,1.99895381927,9.10877990723
1519407397.47,3.08714866638,1.97858524323,9.11336517334
1519407397.52,3.06933403015,1.96219992638,9.05946540833
1519407397.57,3.08722615242,2.00160646439,9.07028007507
1519407397.62,3.09073710442,2.0121049881,9.11009216309
1519407397.67,3.07765054703,1.96802318096,9.08289241791
1519407397.72,3.05258345604,1.99796271324,9.07837486267
1519407397.77,3.07523727417,2.02415513992,9.09729003906
1519407397.82,3.0728199482,2.04198908806,9.1137676239
1519407397.88,3.10624933243,2.00728034973,9.11593055725
1519407397.93,3.0395116806,1.99700284004,9.0432844162
1519407397.97,3.02978754044,2.04540514946,9.13942432404
1519407398.02,3.04788470268,2.06285500526,9.03556442261
1519407398.08,3.08965182304,1.99217796326,9.04918670654
1519407398.12,3.09084391594,2.00054430962,9.05041313171
1519407398.17,3.103972435,2.00410938263,9.05396652222
1519407398.22,3.11715316772,1.98873066902,9.028175354
1519407398.27,3.11456179619,1.94848775864,9.14126014709
1519407398.32,3.0800511837,1.97046327591,9.07590103149
1519407398.37,3.07054901123,2.00414919853,9.04806232452
1519407398.42,3.08248329163,2.00771427155,9.05161476135
1519407398.47,3.09427762032,2.02032113075,9.13352775574
1519407398.52,3.08592534065,1.98565244675,9.12977218628
1519407398.57,3.07775950432,2.02107024193,9.02248001099
1519407398.62,3.02514100075,2.04350161552,9.06694602966
1519407398.66,3.10037755966,2.01722145081,9.06105995178
1519407398.72,3.10397648811,2.08068823814,9.05214595795
1519407398.77,3.10508680344,1.98466897011,9.0982465744
1519407398.81,3.09205889702,1.93721914291,9.03830051422
1519407398.88,3.08126425743,2.01838612556,9.06570911407
1519407398.93,3.05255413055,2.05168581009,9.09509754181
1519407398.97,3.0956454277,1.97073113918,9.03619670868
1519407399.01,3.08127689362,2.08303380013,9.05913352966
1519407399.08,3.06935071945,2.0448076725,9.0506734848
1519407399.11,3.05246210098,2.0429649353,9.14646053314
1519407399.16,3.11707997322,2.01955866814,9.06928634644
1519407399.23,3.05139803886,2.03866839409,9.07397270203
1519407399.26,3.10023736954,1.99396336079,9.13920307159
1519407399.31,3.09797477722,1.99204361439,9.06906700134
1519407399.36,3.13028168678,1.91214370728,9.03118801117
1519407399.41,3.10639595985,2.00304722786,9.03409671783
1519407399.46,3.06455564499,1.98133277893,9.06075382233
1519407399.51,3.06453680992,2.00877642632,9.07145595551
1519407399.56,3.05612397194,2.03847932816,9.10202789307
1519407399.61,3.09316086769,2.08880209923,9.09074687958
1519407399.66,3.07998204231,1.98455882072,9.11456203461
1519407399.71,3.01309561729,2.06942558289,9.12553215027
1519407399.76,3.06450748444,2.07087373734,9.08823680878
1519407399.81,3.01910567284,2.00976085663,9.10293579102
1519407399.87,3.06685781479,1.98699069023,9.10871219635
1519407399.92,3.11476922035,1.99353170395,9.02586746216
1519407399.97,3.09672212601,1.98344910145,9.10172939301
1519407400.01,3.10634994507,1.98492908478,9.05968475342
1519407400.07,3.06574749947,1.95979166031,9.06177902222
1519407400.11,3.04309177399,2.00776195526,9.04453277588
1519407400.16,3.07173037529,2.03520536423,9.05528736115
1519407400.21,3.08592534065,2.01077461243,9.12994098663
1519407400.26,3.10745835304,1.97025024891,9.10750198364
1519407400.31,3.06457662582,1.98500061035,9.04909324646
1519407400.36,3.06932139397,1.99445259571,9.06669425964
1519407400.41,3.08718204498,1.99665546417,9.09478855133
1519407400.46,3.05972909927,2.00746202469,9.08896923065
1519407400.51,3.09558868408,2.01478171349,9.0680475235
1519407400.56,3.0991165638,1.98945403099,9.09826755524
1519407400.61,3.10391592979,2.01585936546,9.08559894562
1519407400.66,3.09547781944,2.00598931313,9.12992572784
1519407400.71,3.09078741074,1.99076080322,9.08190155029
1519407400.76,3.1133992672,1.97372865677,9.12389850616
1519407400.8,3.06809186935,2.04575967789,9.08690547943
1519407400.87,3.06330490112,2.00624203682,9.09247398376
1519407400.91,3.13607168198,2.01075816154,9.13236904144
1519407400.96,3.11842870712,1.98903822899,8.98260211945
1519407401.0,3.11342859268,1.986997962,9.1076259613
1519407401.07,3.13977098465,2.0171816349,9.06697368622
1519407401.1,3.071621418,2.06709575653,9.11627292633
1519407401.15,3.09074544907,1.98462164402,9.10523223877
1519407401.2,3.11598610878,1.98644042015,9.01296615601
1519407401.25,3.12185192108,2.00638318062,9.07154273987
1519407401.3,3.12183308601,2.02904224396,9.08221530914
1519407401.35,3.0381166935,2.0476872921,9.15581607819
1519407401.4,3.09555959702,2.03620457649,9.08455276489
1519407401.45,3.07061600685,1.97927927971,9.01049900055
1519407401.5,3.09329271317,2.00077295303,9.01652812958
1519407401.55,3.11708402634,1.99804079533,9.06680393219
1519407401.6,3.07771348953,1.98859715462,9.04797077179
1519407401.65,3.09561395645,1.99214613438,9.05387115479
1519407401.7,3.07771348953,1.99218583107,9.04799461365
1519407401.75,3.1229057312,1.97834026814,9.14965629578
1519407401.8,3.07997989655,2.02402901649,9.11599731445
1519407401.86,3.05384659767,2.0640194416,9.04025650024
1519407401.91,3.09569334984,1.96612715721,9.00928688049
1519407401.95,3.08009719849,2.00772213936,9.05044269562
1519407402.0,3.07534623146,1.9910684824,9.03629779816
1519407402.06,3.15885925293,2.04822206497,9.07656669617
1519407402.1,3.08240389824,2.02057361603,9.09611034393
1519407402.15,3.05982351303,2.0245654583,9.03649520874
1519407402.2,3.05027270317,1.96116936207,9.03488254547
1519407402.25,3.10391163826,1.96559894085,9.08759689331
1519407402.3,3.07654643059,2.02578473091,9.03302764893
1519407402.35,3.06702542305,2.00078129768,9.01531124115
1519407402.4,3.053794384,2.03271865845,9.06926250458
1519407402.45,3.092015028,1.97772741318,9.06311607361
1519407402.5,3.05137062073,1.96798408031,9.08868789673
